clean_title,title_length,tweet_count,exclaim_count,question_count,has_url,actual_label,predicted_label,fake_score,correct
tyra banks struck a pose with bts and outed herself as a fan,13,47,0,0,1,0,0,0.08246679748825694,True
catfish to resume filming after nev schulman sexual misconduct claims found not credible,13,98,0,0,1,0,0,0.189367895683662,True
the view s jedediah bila marries jeremy scher,8,5,0,0,1,0,0,0.04701460715141931,True
prince harry meghan markle ordered to tone down pda by queen elizabeth,12,13,0,1,1,1,1,0.7239464964201273,True
here s how the bachelor s bekah m ended up on a missing persons list,15,272,0,0,1,0,0,0.2435823803913265,True
manchester bomber is linked to brussels man in the hat,10,41,0,0,1,0,0,0.35739932265590385,True
the cnn porn scare is how fake news spreads,9,704,0,0,1,1,1,0.8626762968709734,True
the avengers infinity war trailer is here and it teases global destruction new alliances and thanos rise to power,19,23,0,0,1,0,0,0.05022766408506049,True
stephen colbert s awkward photo campaign for hurricane victims snaps up such stars as john oliver judd apatow,18,1,0,0,1,0,0,0.14285148178765686,True
pitch perfect 2,3,18,0,0,1,0,0,0.19249381863963233,True
lafca 2018 winners roma takes best picture debra granik named best director,12,1,0,0,1,0,0,0.10084246172225089,True
watch luis fonsi s daughter mikaela dancing to his hit song echame la culpa,14,16,0,0,1,0,0,0.07153238357811575,True
no cinderella margo jefferson on the real meghan markle,9,176,0,0,1,1,1,0.6197821970008878,True
celebrity makeup ideas and hair how tos,7,16,0,0,1,0,0,0.08133103740068175,True
investor former property wars star sentenced to 17 years for fraud,11,43,0,0,1,0,0,0.2574022199734516,True
clooney foundation to fund schools for syrian refugees,8,38,0,0,1,0,1,0.552822350263939,False
an ode to pumpkin spice everything season pumpkin ice cream and protein bars and lip balm oh my,18,63,1,0,1,0,0,0.14015007549564007,True
brad pitt fires back at angelina jolie s child support claims,11,2,0,0,1,1,1,0.9539414854625153,True
serena williams shares her 10 favorite videos of daughter alexis olympia,11,73,0,0,1,0,0,0.053387605912956645,True
justin timberlake kisses eiza gonz lez in futuristic supplies video watch,11,52,1,0,1,0,0,0.25102662300809453,True
how emma roberts wears pastels without looking like an easter egg,11,30,0,0,1,0,0,0.21555111532867033,True
heidi montag and spencer pratt introduce son gunner stone,9,21,0,0,1,0,0,0.1246332499733596,True
tiff glenn close is the wife,6,20,0,0,1,1,0,0.48787824481370223,False
game of thrones season 8 we have a premiere month which is something,13,52,0,1,1,0,0,0.17767093683018323,True
carson daly s stepfather dies one month after his mom,10,53,0,0,1,0,0,0.23304135858859587,True
stream nick jonas new single remember i told you,9,1,0,0,1,0,0,0.32311045258644727,True
get ready for pretty little liars the perfectionists with mona and alison s most memorable moments on people s choice awards,21,0,0,0,1,0,0,0.04958835749205703,True
christopher big black boykin mourned by chanel west coast juicy j more,12,1,0,0,1,0,0,0.19951265890244338,True
fergie and her baby son axl wear matching bandanas as singer shows off her slender legs in la,18,7,0,0,1,1,0,0.1539090609615747,False
audrina patridge reached out to ex justin bobby after her split from husband corey bohan,15,72,0,0,1,0,0,0.32842451189932614,True
matthew perry s mistaken identity,5,8,0,0,1,1,1,0.6429492392475583,True
royal baby prince william and duchess kate s new prince is named louis arthur charles,15,54,0,0,1,0,0,0.38581211303012697,True
the bachelor winter games,4,23,0,0,1,0,0,0.07320882693520311,True
michael phelps and wife nicole johnson welcome baby no 2,10,22,0,0,1,0,0,0.35107533276515457,True
taylor swift cuts off selena gomez after justin bieber reunion,10,32,0,0,1,1,1,0.9069570458709802,True
star wars episode ix everything we know so far,9,274,0,0,1,0,0,0.24239139474050056,True
willow smith says she used to feel jealous about curvier girls,11,42,0,0,1,0,0,0.22251554670141777,True
miranda lambert anderson east a timeline of love and heartbreak,10,10,0,0,1,1,0,0.41363081804281765,False
game of thrones stars sophie turner maisie williams read song lyrics as ned stark video,15,58,0,0,1,0,0,0.17667059257911835,True
fifty shades freed jamie dornan sings as christian grey in intimate scene listen here,14,1,0,0,1,0,0,0.17292757791217772,True
america ferrera reveals what she won t name her baby and if those sisterhood jeans still fit,17,11,0,0,1,0,0,0.1564129558367162,True
grey s anatomy meet the new interns,7,52,0,0,1,0,0,0.07523595518064208,True
celebrities continue to confess all to howard stern,8,27,0,0,1,0,1,0.7587377168055199,False
how crazy ex gf star donna lynne champlin kept a straight face singing first penis i saw exclusive,18,14,0,0,1,0,0,0.37088322836754095,True
the trailer for kesha s new documentary revealed rainbow literally saved her life video,14,39,0,0,1,0,0,0.14251849781929676,True
13 best back to school movies that ll get you excited for the school year,15,70,0,0,1,0,0,0.1587308320592587,True
ryan gosling and pregnant love eva mendes have broken up,10,34,0,0,1,1,1,0.7716484625052278,True
ellen degeneres 60th birthday party was lit 5 craziest stories,10,59,0,0,1,0,0,0.3136634251550517,True
jennifer aniston has another ladies night out with courteney cox and ellen degeneres,13,21,0,0,1,0,1,0.7845514813881533,False
how to watch the people s choice awards 2018,9,1,0,0,1,0,0,0.04655374116004911,True
kym herjavec gushes over life with twins and how she s getting back in shape post pregnancy exclusive,18,40,0,0,1,0,1,0.5797648371760171,False
kylie jenner gives us first teases of the kylie cosmetics christmas collection,12,1,0,0,1,0,0,0.23925401019032283,True
gwyneth paltrow is consciously cool about dakota johnson dating her ex husband,12,17,0,0,1,0,0,0.4912624401691914,True
whether he wanted to or not john mccain played an outsize role in trump s political narrative,17,97,0,0,1,1,1,0.5048764590662902,True
hear chris cornell s previously unreleased song when bad does good off new box set,15,51,0,0,1,0,0,0.10774407792141158,True
fall 2017 horoscopes for career and success,7,11,0,0,1,0,0,0.365157657513324,True
meghan markle makes her royal ascot debut in a carriage fit for a princess,14,44,1,0,1,0,0,0.375560086774683,True
watch this bbc news anchor hilariously fail and then masterfully recover on live television,14,72,0,0,1,0,0,0.15044726592056454,True
khloe kardashian s family want her back in los angeles with baby true thompson,14,1,0,0,1,0,0,0.46795257275459623,True
khloe kardashian shares her exact pregnancy workout,7,103,0,0,1,0,0,0.2741530808742444,True
we finally know the identity of the person who introduced prince harry and meghan markle,15,20,0,0,1,0,0,0.4885541712228007,True
swimsuits cover ups clothing clothing shoes jewelry,7,62,0,0,1,0,0,0.21868258770766769,True
kim kardashian shares first photo with all three children,9,46,0,0,1,0,0,0.2946436786205359,True
kim kardashian gets in the best shape of her life,10,54,0,0,1,0,0,0.39101225360886344,True
luis d ortiz reveals he s struggling with suicidal thoughts,10,75,0,0,1,0,0,0.09542755504981534,True
the sinister truth about jim carrey,6,49,0,0,1,0,1,0.632408750938753,False
gwen stefani denies reports she s struggling to sell las vegas residency tickets,13,2,0,0,1,1,1,0.6784941177083694,True
the anatomy of mary kate and ashley olsen s signature style,11,61,0,0,1,0,0,0.08749428152058761,True
princess kate is every mom shushing the kids at her sister pippa middleton s wedding,15,45,0,0,1,0,0,0.2846201573760378,True
queen elizabeth didn t blast meghan markle for diva behavior report says,12,3,0,0,1,1,1,0.8363330332560887,True
prince philip skips annual pre easter service with queen sparks health worries,12,0,0,0,1,0,0,0.12130389281887025,True
did kristen doute really hook up with james kennedy in mexico,11,0,0,1,1,0,1,0.5622401216310303,False
adam levine jokes blake shelton has three balls and gwen stefani s reaction is priceless,15,53,0,0,1,0,1,0.8713902141393617,False
42 last minute mother s day gifts that she ll actually love,12,16,0,0,1,0,0,0.1686628189134087,True
kylie jenner shares red hot love magazine cover shot by sister kendall,12,14,0,0,1,0,0,0.417043197600944,True
kourtney kardashian thinks sofia richie is young for scott disick,10,29,0,0,1,1,1,0.6950827134161013,True
brittany cartwright still gets emotional when she talks about jax taylor s cheating,13,54,0,0,1,0,0,0.19356537187775757,True
e news exclusive 5 reasons why tarek el moussa will overcome his latest back injury,15,62,1,0,1,0,1,0.5518175669159071,False
carrie underwood s husband mike fisher hits back at split rumors we ve never been better,16,6,0,0,1,1,0,0.3965601831904895,False
comic con 2018 sterling k brown olivia munn and more stars get candid in these e news photos,18,44,1,0,1,0,0,0.07228396051894292,True
us report george and amal s 1 billion divorce announcement,10,994,0,0,1,1,1,0.8791524622212585,True
kim kardashian slams liar caitlyn jenner for comments about late father robert she is not a good person,18,22,0,0,1,1,1,0.8058397468285329,True
khloe kardashian opens up about anxiety becoming a working mom,10,17,0,0,1,0,0,0.29936126345272135,True
timeless is canceled co creator says no one bit on season 3,12,12,0,0,1,0,0,0.03463731726991982,True
lena dunham cuddles up to smiling ex jack antonoff in cozy selfie best friends 4ever,15,43,0,0,1,0,0,0.21279774017457298,True
gwyneth paltrow angelina jolie and others say weinstein harassed them,10,8,0,0,1,0,1,0.694345129719654,False
ashlee simpson net worth,4,37,0,0,1,0,1,0.6089358434098859,False
tyga insists his age difference with kylie jenner doesn t matter talks blac chyna and not dealing in hate,19,24,0,0,1,1,1,0.6504612155463235,True
blac chyna bentley not repossessed despite claims,7,21,0,0,1,1,1,0.75219620437921,True
the most villainous moments from the vanderpump rules season 7 premiere ranked,12,63,0,0,1,0,0,0.02450924806961876,True
there s a denim jacket for everyone get ready to meet yours,12,90,0,0,1,0,0,0.09428311102139499,True
angelina jolie always had a crush on jared leto she brad fought about him a lot,16,26,0,0,1,1,1,0.8545246374631646,True
american idol season 16,4,53,0,0,1,0,0,0.22702447992715577,True
npc luncheon with eric holder,5,21,0,0,1,0,0,0.41539883030349617,True
connecting people through news,4,12,0,0,1,1,1,0.8783368789042473,True
avengers young fan emilio pachon 11 dies after chris evans and more fulfill his last wish,16,62,0,0,1,0,0,0.09120498782810195,True
remarks by the president on oil and gas subsidies,9,9,0,0,1,0,0,0.13047331866344195,True
adam sandler joins the safdie brothers new a24 film uncut gems,11,5,0,0,1,1,0,0.3528743967623336,False
countdown to christmas 2018 the latest news,7,0,0,0,1,0,0,0.14965660295124533,True
kurt russell beats up james corden in late late show sketch,11,45,0,0,1,0,0,0.14670493323476463,True
aaron paul welcomes baby girl with wife lauren pics,9,97,0,0,1,0,0,0.09991437799178683,True
white house chef quits because trump has only eaten fast food for 6 months,14,51,0,0,1,1,1,0.6720129690200343,True
the last action heroes have tom cruise will smith and brad pitt lost their mojo,15,95,0,1,1,1,1,0.9332292542215059,True
america s richest self made women 2018,7,86,0,0,1,0,0,0.27763300083557707,True
bet awards 2017 red carpet arrivals kat graham dascha polanco and more stars,13,124,0,0,1,0,0,0.2161268977298367,True
why prince harry and meghan markle are delaying their honeymoon,10,86,0,0,1,0,1,0.6473719454858122,False
grey s anatomy spinoff station 19 how creator stacy mckee is stoking the fire,14,42,0,0,1,0,0,0.1009888724636845,True
from jennifer lopez and drake to kourtney kardashian and scott disick which celebs are winning the,16,0,0,0,1,0,1,0.7349422900793458,False
amy schumer just got married in a secret wedding to chef chris fischer,13,17,0,0,1,0,0,0.36908939426135073,True
kim kardashian wears her hair in natural waves for 2018 cfda awards,12,69,0,0,1,0,0,0.0855762508430873,True
gotham awards 2017 complete winners list,6,75,0,0,1,0,1,0.503051517671903,False
jennifer garner pregnant and alone following ben affleck divorce,9,13,0,1,1,1,1,0.9617469136829956,True
paul walker,2,22,0,0,1,0,0,0.12769690022786506,True
kylie jenner travis scott are spotted together despite breakup rumors,10,59,0,0,1,1,1,0.9547094904919574,True
pawelw ladziak spends fortune making himself look older,8,3,0,0,1,1,0,0.1344019376946724,False
meghan markle kisses prince harry at polo like princess diana,10,48,0,0,1,0,0,0.4807451283324858,True
ariel winter s fake baby voice will make you instantly uncomfortable,11,2,0,0,1,1,1,0.6490013147625233,True
chip enrollment june 2011 data snapshot,6,0,0,0,1,0,0,0.23531046864187552,True
ashlee simpson s stylist shares a trick for perfect fit jeans,11,0,0,0,1,0,0,0.1366037860076837,True
mccain spoke up early,4,4,0,0,1,0,0,0.1104423555461707,True
jodie sweetin,2,1,0,0,1,0,0,0.30578093022588865,True
did lindsay lohan convert to islam,6,446,0,1,1,1,1,0.9162818330736346,True
kim kardashian west wears cargo pants and yeezy heels in los angeles,12,49,0,0,1,0,0,0.28052641963008096,True
why kris jenner chose to share photos from her mammogram on social media,13,79,0,0,1,1,0,0.31283892799685475,False
meet the leggings brand hollywood it girls love to live in,11,1,0,0,1,0,0,0.21075449742393024,True
inside meghan markle prince harry s royal wedding reception,9,58,0,0,1,0,1,0.5815870882335176,False
game of thrones ten legendary love stories,7,29,0,0,1,0,0,0.3269320621383696,True
ben affleck lands in nyc after denying he s engaged,10,11,0,0,1,1,1,0.6463276494068863,True
the women of hollywood speak out,6,1020,0,0,1,1,1,0.6642753239040877,True
anna faris last interview before her split with chris pratt is extremely foreshadowing,13,56,0,0,1,0,1,0.5386282612456036,False
anthony weiner jailed for 21 months for sexting underage girl,10,166,0,0,1,0,0,0.16509299791110782,True
protective nick cannon jokes around with sophisticated intellectual daughter monroe 5,11,73,0,0,1,0,0,0.12021248219419606,True
corinne olympios is so glad bachelor in paradise controversy didn t ruin evan and carly s wedding,17,34,0,0,1,0,0,0.06515008282565668,True
79 marvel cinematic universe stars unite for one epic class photo,11,16,0,0,1,0,0,0.1112293470473682,True
kourtney kardashian said she wanted scott disick to skip christmas with her family because she was worried he would disrespect her boyfriend,22,78,0,0,1,0,1,0.5648893210852711,False
the best new beauty products this week,7,33,0,0,1,0,0,0.0873206407350447,True
see every single 2017 kardashian jenner christmas card countdown photo,10,3,0,0,1,0,0,0.17022840547204443,True
chrissy metz feels like a little princess while celebrating this is us at the 2017 emmys,16,35,0,0,1,0,0,0.05615659125703006,True
2017 teen choice awards,4,166,0,0,1,0,0,0.20183140426148843,True
hot damn did cardi b and offset really have sex live,11,78,1,1,1,0,0,0.420121371205725,True
america s got talent golden buzzer recipient blindness strengthened my musical talent,12,51,0,0,1,0,0,0.3336030759268831,True
sarah michelle gellar selma blair have a cruel intentions reunion at p nk concert,14,42,1,0,1,0,0,0.26285580452318236,True
anatomy of a reading,4,16,0,0,1,0,0,0.19330720736359,True
7 eye openers from gwyneth paltrow goop s the sex issue,11,0,0,0,1,0,0,0.336750429044716,True
dwayne johnson can the rock save hollywood,7,17,0,1,1,1,0,0.4814433697949472,False
selena and justin spend thanksgiving apart trouble in paradise,9,13,0,1,1,1,1,0.6680171522120414,True
encounters with regular guy fred thompson new york magazine,9,151,0,0,1,0,0,0.2321598085103855,True
bruce willis,2,13,0,0,1,0,1,0.7766340311170645,False
what really happens backstage at ny fashion week,8,71,0,0,1,0,0,0.37303491090694674,True
william h macy celebrates truth with best actor in a comedy win at sag awards,15,10,0,0,1,0,0,0.09404608406668552,True
inside pippa middleton s wedding reception get all the deets,10,73,0,0,1,0,0,0.25804837059084146,True
kesha announces north american rainbow tour her first solo trek since 2013,12,25,0,0,1,0,0,0.19490223182845445,True
christina aguilera shares rare glimpse into her private life and new music seems closer than ever,16,60,0,0,1,0,0,0.2919850231935129,True
taylor swift s latest surprise has amber rose and wiz khalifa s son freaking out,15,107,0,0,1,0,0,0.273018044104263,True
bristol palin s first episode of teen mom og had a very disturbing scene,14,81,0,0,1,0,0,0.04347901899335359,True
lesley murphy opens up about dean unglert split let the spring cleaning commence,13,31,0,0,1,0,0,0.16498644547535737,True
marc anthony and shannon de lima keep it friendly on yacht party with will smith,15,13,0,0,1,0,0,0.10539930686777765,True
posh and becks could be set to split twitter rumours start to surface,13,6,0,0,1,1,1,0.6891960570548817,True
kourtney kim kim allergic to cats,6,402,0,1,1,1,1,0.8100068096206875,True
9 essential steps for maintaining braids or twists,8,49,0,0,1,0,0,0.18606649315099358,True
riskiest looks at bet awards 2018 ashanti luke james and more,11,52,0,0,1,0,0,0.10121764323804376,True
coca cola vanilla,3,20,0,0,1,0,0,0.30241430210425385,True
kardashians honor late dad robert kardashian on his birthday,9,44,0,0,1,0,0,0.32614124682801515,True
sarah jessica parker is being shamed for looking 80 years old but there s a bigger problem,17,1,0,0,1,1,1,0.6830520122177451,True
ellen gifts her audience members 1 million,7,54,0,0,1,0,0,0.3560978052095723,True
just a rumor billie lourd to play goldie hawn in the movie also rumored kate hudson to play the part find out married biography,24,7,2,0,1,1,1,0.8044229249439988,True
kylie jenner positively glowing despite battling morning sickness during pregnancy,10,12,0,0,1,1,1,0.8327347123603757,True
boss of abc addresses the changes in safety regulations regarding their hit show bachelor in paradise,16,66,0,0,1,0,0,0.08896770901855446,True
inside catherine zeta jones 2 600 bathroom cabinet,8,68,0,0,1,0,1,0.5719716888267478,False
2017 mtv movie tv awards red carpet photos,8,57,0,0,1,0,0,0.04859275457719581,True
new couple emma watson and robert pattinson seemingly go public at 2018 golden globes exclusive,15,9,0,0,1,1,1,0.5914575573802863,True
this is cindy crawford s modeling advice for daughter kaia gerber,11,106,0,0,1,0,0,0.43748476465492137,True
blac chyna s assistant dies after being taken off life support report,12,91,0,0,1,0,1,0.7855510430770494,False
kim kardashian is reportedly considering asking her surrogate to carry another baby for her,14,21,0,0,1,1,1,0.880262467709228,True
janice dickinson has chills on hollywood medium with tyler henry video,11,0,0,0,1,0,0,0.07094318983562085,True
henry hall bandleader,3,34,0,0,1,0,0,0.27015080132378183,True
star wars mark hamill i said to carrie fisher i m a good kisser next we re making out like teenagers,21,22,1,0,1,0,0,0.22017187093492394,True
lauren conrad buys 8 5 million home in laguna beach photos,11,55,0,0,1,0,0,0.05349744260804348,True
queen latifah remembers mom rita owens 6 months after her death at 69 i miss you,16,103,0,0,1,0,0,0.19662488985733004,True
megyn kelly doesn t understand why people thought luann de lesseps diana ross costume was considered racist,17,47,0,0,1,0,0,0.2703581671780512,True
list of dragons in popular culture,6,133,0,0,1,0,1,0.6522871410441545,False
spreadsheet with key indicators from oecd health data 2009 health care expenditures per capita,14,0,0,0,0,0,0,0.22424415496573757,True
will and grace trailer reunites your favorites with a musical twist,11,63,0,0,1,0,0,0.08793546492999939,True
6 budget friendly brands that yes even jennifer lopez wears,10,45,0,0,1,0,0,0.3596343954232952,True
pregnant serena williams and alexis ohanian babymoon in mexico,9,99,0,0,1,0,0,0.3160490911678865,True
celebrities who smoke weed quotes,5,26,0,0,1,1,1,0.6421451010983543,True
chris brown recalls night he assaulted rihanna,7,91,0,0,1,0,1,0.7344000568346626,False
avengers infinity war cast surprises fans on jimmy kimmel live,10,16,0,0,1,0,0,0.06853472743971994,True
meghan markle s half sister slams her for ignoring dad calls royal family an embarrassment,15,18,0,0,1,0,1,0.6156260846526722,False
claire danes says homeland will end with season 8,9,130,0,0,1,0,0,0.03912257764013775,True
rihanna at the met gala see all of her red carpet looks,12,24,0,0,1,0,0,0.09355540345191941,True
rita ora teases fifty shades freed collaboration with liam payne,10,57,0,0,1,0,0,0.19068745151807334,True
kristen stewart alicia cargile is she cheating on model stella maxwell video,12,9,0,1,1,1,1,0.8883705125484335,True
brad pitt caught at intimate dinner with sienna miller,9,13,0,0,1,1,1,0.9404294308096178,True
star jones is engaged to boyfriend ricardo lugo,8,78,0,0,1,0,0,0.33350627138205013,True
kendall jenner s 20 best keeping up with the kardashians moments,11,796,0,0,1,1,1,0.5932347317941059,True
how to cut your hair into a bob inspired by lucy hale long bob,14,27,0,0,1,0,0,0.05260227768992773,True
brad pitt dating star s family urging to get back with jen aniston says radar jen not reigniting romance,19,10,0,0,1,1,1,0.9331557612720788,True
common breaks silence on angela rye break up,8,31,0,0,1,0,0,0.19680502064082175,True
meghan markle preps for pippa middleton wedding with 325 facial,10,43,0,0,1,0,0,0.4851872002809658,True
the assassination of gianni versace review a grim portrait of gay life,12,63,0,0,1,0,0,0.2343030012011872,True
once upon a time season 7 release date cast spoilers and everything you need to know,16,249,0,0,1,0,0,0.037766107318755,True
11 selena gomez facts you might not have known,9,32,0,0,1,0,1,0.5983835579784627,False
khloe kardashian comforts revenge body participant who lost both parents and went to jail it s like i lost myself,20,9,0,0,1,0,0,0.2728649811217082,True
peanut butter and jelly oreos exist and here s how you can get them,14,17,0,0,1,0,0,0.24713288745607573,True
the handmaid s tale could go on for 10 seasons,10,68,0,0,1,0,0,0.15233630265745496,True
the titan games,3,80,0,0,1,0,0,0.1877788841259397,True
miranda lambert s acms speech annoyed gwen stefani report,9,15,0,0,1,1,1,0.9161076639745216,True
stunning democrats boo and groan at trump mention of murder victims of ms 13 killers video,16,76,1,0,1,1,1,0.5325953335594873,True
bellamy young opens up about being adopted her real first name and how she almost missed out on scandal,19,12,0,0,1,0,0,0.06071630015036333,True
demario jackson corinne olympios spending valentine s day together,9,11,0,0,1,1,0,0.11801898679831228,False
alexa bliss stresses over her relationship while lana fights to keep her name on the roster on total divas,19,40,0,0,1,0,0,0.12258724657057601,True
sylvester stallone reunites with milo ventimiglia on this is us set,11,1,0,0,1,0,0,0.3291261511690673,True
lupita nyong o,3,9,0,0,1,0,0,0.1450464869096437,True
paris hilton hints she will televise her wedding to chris zylka,11,52,0,0,1,0,0,0.19435157731208563,True
kevin spacey will not receive international emmy after allegation of sexual advance on 14 year old,16,52,0,0,1,0,0,0.16265933532635082,True
meghan markle scores first people s choice awards nomination in new style star of 2018 category,16,0,0,0,1,0,0,0.0826581641974118,True
nick jonas shows off his massive biceps after the gym,10,13,0,0,1,1,0,0.17686232700979815,False
colton haynes and jeff leatham post loving tributes on wedding anniversary 5 months after split,15,46,0,0,1,0,0,0.23902944141195243,True
wallis simpson,2,52,0,0,1,0,1,0.7352698973276515,False
mariah carey not disneyland diva despite report,7,6,0,0,0,1,1,0.9925560395075136,True
female first forum,3,982,0,0,1,1,1,0.8264658788441829,True
distressed denim scale are you a miranda kerr or gigi hadid,11,58,0,1,1,0,1,0.5149254280634407,False
mike the situation sorrentino proposes on jersey shore family vacation,10,64,0,0,1,0,0,0.12310236209145785,True
teresa giudice says sofia vergara should be nice because she s an immigrant,13,1,0,0,1,0,0,0.4862849844056724,True
mike myers s soho penthouse sells for 13 2m,9,22,0,0,1,0,0,0.3621384537813267,True
ivanka trump issues direct condemnation of white supremacy and neo nazis,11,4,0,0,1,1,1,0.65433454024438,True
report justin biebers family thinks selena gomez is a positive influence,11,77,0,0,1,0,1,0.9412008168661201,False
james corden hosts avengers infinity war cast on tour around los angeles,12,3,0,0,1,0,0,0.06891999683641123,True
royal silence thomas markle claims meghan has cut him off since paparazzi scandal,13,11,1,0,1,1,0,0.45884966902600105,False
kanye west debuts a nsfw yeezy campaign with nude models in sneakers,12,28,0,0,1,0,0,0.33085921070776464,True
total request live,3,69,0,0,1,0,0,0.2271982263565312,True
harvey weinstein pleads not guilty to rape charges in court,10,25,0,0,1,0,0,0.2519913544468963,True
liza weil and charlie weber pack on the pda at jennifer klein s annual holiday bash,16,22,0,0,1,0,0,0.27640832061621035,True
hacked by rauxey,3,10,0,0,1,1,0,0.30138896574468155,False
jenelle evans threatened to cancel wedding 24 hours before ceremony,10,57,0,0,1,0,0,0.20713754856617142,True
queen s granddaughter zara tindall welcomes second child,8,63,0,0,1,0,0,0.2110662918152806,True
carl s the walking dead death the cast and crew mourn and tease vengeance,14,56,0,0,1,0,0,0.22037565778806045,True
are ryan seacrest and girlfriend shayna taylor on the verge of a split or an engagement,16,11,0,1,1,1,1,0.8730168444132295,True
iggy azalea is obsessed with one particular photo in paris hilton s home,13,71,0,0,1,0,0,0.22392917864865275,True
total divas s7 e11 episode recap let s get naked,10,12,1,0,1,0,0,0.10342660466521708,True
brad pitt news updates from award winning fight club actor,10,7,0,0,1,1,1,0.6167826153432228,True
is kris jenner dating a nigerian billionaire,7,20,0,1,1,1,1,0.9409970670331812,True
nor easter forces justin timberlake demi lovato to postpone nyc newark concerts,12,24,0,0,1,0,0,0.1552093681347967,True
rihanna won the nba finals by dabbing,7,67,0,0,1,0,1,0.6741306418117318,False
kym johnson gives birth welcomes twins with robert herjavec,9,123,0,0,1,0,0,0.3072799317799551,True
halle berry s trainer says she s got the body of a 25 year old she s 51,18,59,0,0,1,0,0,0.3593591825472087,True
kim kardashian west panics during rare post robbery public outing i m afraid of everything,15,41,0,0,1,0,1,0.5667630902966875,False
the royal wedding how much security renovations and meghan markle s dress might cost,14,41,0,0,1,0,0,0.2210921470837408,True
james gunn opens up in lengthy heartfelt message to fans,10,91,0,0,1,0,0,0.17358083212226721,True
fergie needs auto tune after national anthem debacle wendy williams says,11,81,0,0,1,0,0,0.3045860855748432,True
author offers insights on slavery the capitol and obama s inauguration,11,2,0,0,1,0,1,0.6344995730313314,False
jackson family,2,14,0,0,1,0,0,0.44806023426483527,True
sara haines heading back to the view after maternity leave,10,39,0,0,1,0,0,0.28191199870782296,True
kylie jenner made a contestant cry on khlo kardashian s new reality show,13,207,0,0,1,1,1,0.5629903236768511,True
kim kardashian receives backlash over topless photo taken by daughter north west,12,5,0,0,1,0,0,0.27762966749146667,True
justices 1789 to present,4,244,0,0,1,0,0,0.24620294668475584,True
magic mike live opens to rave reviews,7,16,0,0,1,0,0,0.24086376503443366,True
16 times princess charlotte looked just like her royal relatives,10,54,0,0,1,0,0,0.20156464849160854,True
what happens at the abbey recap the murray s a slut and marissa s a cheater edition,17,0,0,0,1,0,0,0.05253749467240148,True
jersey shore family vacation renewed for season 2 amid mtv ratings rebound,12,15,0,0,1,0,0,0.017069729250246753,True
donatella versace biography,3,57,0,0,1,0,0,0.28902616325379504,True
mama june went house hunting last month with man accused of molesting daughter anna,14,18,0,0,1,0,0,0.15139919115437325,True
cancer survivor is left with lumps of fat in his biceps,11,45,0,0,1,0,0,0.1802139089456781,True
riverdale star in late night car crash after working 16 hour day,12,109,0,0,1,0,0,0.1260493677098039,True
paris jackson on reports she has come out as bisexual everyone has known for years this is not news,19,11,0,0,1,1,1,0.8090138316084982,True
chrissy teigen s dad hilariously throws shade at khloe kardashian,10,0,0,0,1,0,0,0.10054368029801157,True
once upon a time cast pay emotional tributes to manchester terror attack victim georgina callander,15,125,0,0,1,1,0,0.17801658128388761,False
jedediah bila abruptly leaves the view after a year on the talk show,13,80,0,0,1,0,0,0.17190920450574404,True
lindsay lohan bitten by a snake during hike in thailand,10,69,0,0,1,0,1,0.7576634974538168,False
kate hudson s romantic historical past the life changing loves the stress free flings and the fantastical headlines,18,66,0,0,1,0,1,0.5530982853820109,False
vin diesel my kids had a blast on the guardians of the galaxy vol 2 set,16,48,0,0,1,0,0,0.171025921204119,True
maze runner author james dashner dropped by us publisher amid harassment claims,12,47,0,0,1,0,0,0.2895013647482195,True
sandra bullock stuns in sequined dress on 2018 oscars red carpet,11,24,0,0,1,0,0,0.22208796022862837,True
cardi b and offset s relationship a timeline,8,1,0,0,1,0,0,0.1665034031292419,True
taylor swift is now selling snake merch online,8,49,0,0,1,0,1,0.695591864082513,False
meghan markle epitomizes summer chic in yellow brandon maxwell dress,10,53,0,0,1,0,0,0.22616564247394366,True
britney spears impersonator and aspiring alien pow wow about plastic surgery on botched,13,15,1,0,1,0,1,0.7146879176612043,False
scott disick furious over kourtney s classless pda planning revenge shoot with sofia richie,14,61,0,0,1,1,1,0.6777673921575248,True
bachelor contestant on colton underwood s season apologizes for offensive tweets,11,53,0,0,1,0,0,0.07127523960071003,True
dancing with the stars victoria arlen and val chmerkovskiy have the best outlook on life,15,47,0,0,1,0,0,0.20682719460795035,True
the 13 shows amazon has canceled including emmy winner transparent,10,22,0,0,1,0,0,0.14931179502044062,True
andrew garfield riley keough flirting at golden globes report,9,4,0,0,0,1,1,0.8194804361436272,True
t boz connects with lisa left eye lopes on hollywood medium with tyler henry video,15,1,0,0,1,0,0,0.07631755424860927,True
the 5 biggest jaw droppers at the 2017 mtv movie tv awards,12,0,0,0,1,0,0,0.06022211642766872,True
sean diddy combs was only joking about changing name to brother love,12,10,0,0,1,0,0,0.31994199448358784,True
what is sandra bullock s net worth,7,4,0,1,1,1,1,0.838715087448977,True
armie hammer deletes his twitter after bitter buzzfeed article,9,74,0,0,1,0,0,0.33370440480117436,True
chrissy teigen thinks she knows who allegedly bit beyonce and it s not gwyneth paltrow,15,23,0,0,1,0,0,0.19883558463617418,True
lili reinhart and cole sprouse are in a public love triangle with miss piggy,14,22,0,0,1,0,0,0.08448061199929428,True
